Object_ID,Size_m,Velocity_km_s,Altitude_km,Mass_kg,Material_Type,Orbit_Type,Source,Year_Detected,Decay_Prediction_Years,Impact_Probability,Solar_Activity_Index,Space_Weather_Impact,Radiation_Exposure_Level,Debris_Density_in_Region,Eco_Impact_Score,Risk_Category
839,4.234535919983121,12.46366058899765,1903.6245702629888,712.7115477624583,Composite,LEO,Fragment,1976,26.270424905816768,0.1867663217417414,110.2035854904318,Severe,1.1328977206204416,9.401593138082376,88.02392877759802,Low
840,5.661858126603578,3.8037261660519457,1577.437981149365,197.27297310280383,Steel,GEO,Satellite,1993,46.278055060574886,0.4147918381674138,112.70463667712264,Severe,2.337908534822427,6.409931509984891,6.962974302737967,High
841,3.660860331686203,9.109096653995495,1515.53319173384,129.67157867105044,Steel,LEO,Satellite,2015,2.787255725400356,0.0551893037662193,121.35741919404708,Severe,5.240902474158343,2.2526023597339786,33.18387788463654,Low
842,9.362101890966809,7.5328811793026205,511.1489449797085,337.08411037957154,Steel,GEO,Rocket,1994,25.408585627439763,0.4095209775670778,64.93013935112049,Moderate,2.586085504162484,5.367546298091751,26.30274430059466,High
843,0.5584998601986355,6.877742952971073,1286.84138242194,771.0671935091876,Unknown,MEO,Rocket,1983,9.935534990468026,0.2028820823892736,168.63602968907966,Moderate,9.927694380274044,8.166687715798552,65.58557270522489,Low
844,6.737180875508054,13.455992081741565,1153.5049042556016,106.70242500257967,Unknown,GEO,Fragment,2007,39.09920428545393,0.0189543318627928,106.55956834755696,Low,7.202703748344611,3.5811121780552977,3.82629922360217,High
845,8.913913821629228,7.123058081876606,1968.4439224160487,229.9160118991155,Steel,GEO,Rocket,1972,34.09743751418722,0.2990064777108562,86.68093792950742,Severe,4.339764212287652,9.05321186115259,85.43502956753468,Low
846,8.040808240265182,2.0548176460241105,1545.8091861442842,8.563575175147806,Aluminum,MEO,Satellite,2022,4.860325071888161,0.2263045546085862,97.7400966729949,Moderate,9.02741776809492,0.870138620860827,96.13591071131088,High
847,1.848569937866253,14.252942181009336,1236.371390689216,968.4180212093484,Unknown,LEO,Satellite,2015,30.81686031453547,0.4197597268703922,141.78046985011085,Severe,1.444469335043319,3.0725358454550644,23.625876022448665,High
848,2.9663042263130803,13.887493237354786,1731.46279964622,592.1863854288649,Steel,MEO,Satellite,1983,49.18000720564016,0.759015323009393,166.2657620870545,Severe,2.8790498018110555,9.931985917116418,90.19710699164462,Low
849,7.173308907683976,10.582057654142382,479.16968754927706,719.927646421061,Unknown,MEO,Fragment,1972,26.40695630251289,0.5097755500035495,73.0129545744119,Moderate,9.559332619360848,5.839158618884536,90.62438067233968,High
850,0.8518628862158477,7.550495393848349,227.38975344375896,651.418032838899,Unknown,MEO,Rocket,2011,14.27244393031991,0.7680652654167825,138.8853183184041,Severe,5.569719406791797,5.903826686263793,62.63719419078975,High
851,8.120498381327515,2.3000326212092976,1442.4200001461418,144.4501224137874,Unknown,GEO,Satellite,1978,7.606762609039702,0.3366792235061265,113.36184456470164,Low,9.206630666810792,2.399460914090037,50.698813665090135,Low
852,7.191880376601855,12.070473660084666,376.9606284270275,594.9804450000947,Unknown,MEO,Fragment,2022,49.48211246561158,0.013184593298755,179.29581163347672,Low,9.842074545164396,8.575716144152679,77.46911022035954,Low
853,7.298770425861072,2.0566908019364054,407.7805519703165,131.50245358174797,Steel,LEO,Fragment,1976,28.19079244984678,0.9221731393152284,192.3948621213869,Severe,3.602260861268509,4.291388975461601,51.80375143163162,Low
854,1.011411288973238,1.9604137885320392,1540.425307564155,401.2963303177316,Unknown,GEO,Fragment,1995,18.73492001795697,0.3147145065777438,151.7813573367443,Moderate,5.764849789493091,7.935587522581436,74.42686751041597,Low
855,7.180427842714146,8.523373794151153,686.9627194411803,569.0062396117005,Composite,GEO,Rocket,1976,10.715760006219403,0.5268776374115239,138.47077132279878,Severe,8.466946478513002,8.107030779120533,9.279463764045504,Low
856,6.8013830709475,3.241795362584963,1331.5361880240073,558.9252259907457,Steel,MEO,Rocket,1976,47.50996081288134,0.4692146971100108,167.05332019231304,Low,2.727410890802023,1.7493976574966252,28.51923944958185,Low
857,8.310915683310286,1.1082237427648858,1851.332466966947,119.16151864014267,Steel,GEO,Rocket,2013,31.35143542653088,0.5830850821518899,124.37090688661068,Severe,4.467542396078677,5.018376945135214,39.433649032659154,Low
858,0.4255436030021303,6.923588033941007,769.654156948145,34.532526049557525,Steel,LEO,Fragment,2005,2.8833575733413666,0.8849641034488734,58.30585277367829,Moderate,1.533196885373859,3.840522570720767,20.505067817535902,High
859,0.240875577993244,2.921041242540923,590.8594841118538,798.2544904424265,Unknown,GEO,Fragment,2021,2.9723299055275265,0.8672445026416412,155.16437748525897,Moderate,6.525370185796888,1.5493019289773815,23.03835647578475,Low
860,3.736340927786822,3.247215813929677,391.81319073389307,725.9498447523057,Steel,MEO,Rocket,1982,46.971795885322265,0.9810302267424748,137.05768728129544,Moderate,0.0419440542445581,1.2348409665813782,76.1680145641818,Low
861,1.4963949556530374,2.076748942294685,434.832250555507,81.91072267428157,Aluminum,MEO,Satellite,1972,35.504846585204035,0.5283692660449619,72.7156655012842,Moderate,4.49308285983839,0.4589494140731237,17.35697560281596,Low
862,5.588260930926517,3.871312552130539,312.0008516819169,127.50277724967329,Composite,MEO,Rocket,1989,5.171513307312653,0.922464193576088,81.94504937000877,Low,9.291449919855342,7.019932821907521,11.214115045397833,High
863,9.17431552605242,11.016778516841452,357.7562818935322,892.5945180119813,Aluminum,GEO,Fragment,1978,31.187937151856087,0.4824502355789232,84.6014833082491,Severe,8.97302461658605,7.821724370818174,28.037088451215418,Low
864,3.920882506036817,12.32498230104908,977.608259856477,769.1519887316177,Composite,MEO,Fragment,2022,20.971574232080297,0.0444038392397154,159.86144969890032,Low,8.037697856768702,4.714416249654603,16.005040724227516,Low
865,8.451054268953316,7.335471016410208,777.5570810431456,996.1606801870524,Composite,GEO,Fragment,1991,39.435138955352585,0.1461948676391321,127.75579610533828,Moderate,1.4115910649747854,5.639630928783726,20.3096784748277,Low
866,0.012406336433486,8.091753422339847,1471.8094657813965,254.0620504601012,Unknown,MEO,Fragment,2021,13.6856379179363,0.3339860731176882,57.18415273027586,Severe,5.202600554285168,2.62069576313038,78.29710183614684,Low
867,1.6934612881572504,1.4571704843188364,1766.4349848446034,487.854208569928,Composite,MEO,Fragment,2014,19.142342546671355,0.7254576577410541,175.69475687406626,Severe,7.191391085885814,7.148289476912799,44.10634328944464,Low
868,0.3139311611443153,1.970427659198436,1612.5917656562915,236.53593010474944,Composite,MEO,Fragment,2002,8.36956652154578,0.0813715024032426,146.74496439246388,Moderate,1.0117358073127547,5.839982448562665,43.40914303258712,High
869,3.288190333345536,4.605948159093237,1155.147061998174,622.837858463462,Aluminum,LEO,Rocket,1992,12.62450631251902,0.3615519743931068,159.97252605968885,Severe,1.4700395149379086,8.823277783293175,52.48574027204212,Low
870,9.082814061008063,8.614577889984066,384.39580921877615,115.50269766740884,Composite,LEO,Fragment,1992,9.457642727333091,0.9823610469108988,190.6155204324932,Moderate,0.4006568413121658,7.461730742975367,8.911232579868344,Low
871,0.9785517147538876,11.3537160822899,1477.5811110947964,127.3304484257588,Steel,MEO,Fragment,2007,1.2150031082932722,0.7856803762765758,89.02514457545284,Severe,3.2307362045990957,0.1903352407087813,98.7177309162086,Low
872,6.068033669670566,9.470042858732462,853.0917045083723,71.98070261598212,Steel,MEO,Fragment,2021,2.308307766196094,0.5719957235010664,138.44125801008735,Moderate,8.773223351881068,8.09868867349757,84.71212463668401,Low
873,4.520444431803248,6.489789969815035,354.17070904773834,693.6167236559405,Composite,GEO,Fragment,1995,41.78121559653017,0.0617702532011785,164.02226618043028,Low,5.074757750340738,0.2722672366302077,29.276218833572354,Low
874,9.385297441534467,2.656537022043935,1716.4395329827262,494.1231701754634,Steel,GEO,Fragment,2001,40.19019853003199,0.0146189126667226,126.91876273020772,Severe,8.532707104132575,8.138641721756924,5.674948150988779,High
875,1.2339662339455677,11.930825288420651,808.78973092851,617.7694432329946,Unknown,LEO,Satellite,1997,7.036118040408962,0.1052482358523805,122.91047256627292,Low,0.8365017181887546,9.872689493532429,61.73235739235815,Low
876,2.128158226517267,6.093004722386799,592.8478985208285,879.3131164847,Steel,GEO,Rocket,1999,33.394762642554944,0.3271300491733721,189.308627494369,Low,0.5610273099648622,4.809304537134138,59.21100349219653,Low
877,0.3051242664288178,11.304756202759055,1768.6137163139176,740.3544519068831,Unknown,GEO,Rocket,2009,37.28221473461338,0.6063933459582079,86.54046258842851,Low,8.039010691355916,2.2697494071753512,30.99405176524101,Low
878,4.345013143817424,8.181703786800785,1823.840963204609,461.7767458748744,Composite,GEO,Satellite,1986,2.5637269942035577,0.1974801655866495,147.93269730939824,Low,4.977501586114532,0.0967026204540344,34.05914079229547,Low
879,2.785550666650896,11.341268749865554,810.1475069448077,984.357552795387,Unknown,GEO,Satellite,1987,4.427175380074111,0.0511510742608827,195.54323756068277,Low,4.709290444087251,1.503779729913428,52.57696081354651,Low
880,8.700360279564306,13.702053860336006,838.6425547064722,456.310475531859,Unknown,LEO,Fragment,1994,28.150884778840275,0.0908483230767196,82.99807557756152,Severe,4.756492766858291,5.03831667715852,87.91783870893137,Low
881,6.053358723845573,13.894413224753228,1243.3313496496594,112.53942816620985,Composite,LEO,Rocket,1973,18.70752468802056,0.4267949518411236,119.36176807287885,Severe,3.8107125621620153,8.066051858508406,10.921416324051435,Low
882,6.14476647237726,8.491494920008448,1520.194688859185,992.6554817779906,Composite,GEO,Rocket,1995,34.96956170102366,0.7731270143934685,196.31559380987832,Severe,8.864050984115892,8.714909379855134,50.98225424581582,High
883,5.323787861844211,8.161117106718944,313.66856343235423,22.918447941845816,Unknown,GEO,Satellite,2000,27.884416554983275,0.8210875506167166,55.37812097247175,Low,5.209971300257264,6.835925430891011,43.70019110109877,Low
884,0.927584868919718,4.719498517039721,1268.018582939249,549.9285711318033,Aluminum,LEO,Rocket,1981,1.551080385298781,0.2910524160180516,144.47818720666254,Moderate,9.73887370633402,0.8691228497379286,46.63920923238779,High
885,4.4557366504162985,14.10119764141008,1915.076111210447,309.1645791508393,Composite,MEO,Rocket,2023,34.18392724007092,0.6634381667436545,110.68121058776023,Moderate,8.465259477920226,9.913448268975031,90.97557801887334,High
886,9.99505684518808,7.410868340794693,671.7690149239166,503.6017958018831,Composite,GEO,Fragment,2017,10.195899825878923,0.3927098106972111,165.6638110700335,Severe,7.375710166605555,7.471292759405652,54.43454964405646,High
887,8.353940615551688,2.78627735002328,1835.8889853744809,558.7570812992622,Aluminum,MEO,Fragment,1987,15.629992267683,0.9725127034962934,98.4860990146399,Low,6.362079817117278,4.26514517844031,69.49250581808403,High
888,8.935655951129489,7.057868804771699,1910.3030133735683,240.17188668885973,Steel,GEO,Fragment,1979,36.81946632352592,0.4049609184698737,105.93250420989676,Severe,8.351702218951173,8.136941766102504,91.26682464127953,High
889,8.234031328872529,2.7787455033320554,684.4765537479616,556.9030698616881,Aluminum,LEO,Rocket,2005,38.56267003331058,0.3959036304645811,127.3455242654151,Low,8.817307083541099,5.8861404640153285,30.240685854509387,Low
890,1.039386517375517,8.03544357959905,1557.563358593631,756.085505894337,Steel,GEO,Rocket,1971,17.29072948860714,0.5015676133456888,101.88231748898052,Moderate,1.332408648013942,6.028223642828057,35.86999378385515,Low
891,2.282208058107348,8.85785720798697,629.795014975208,266.583186260274,Aluminum,MEO,Fragment,1994,4.461359567485395,0.0255025300094523,88.9361446995135,Moderate,3.597409814163096,9.713051078491082,22.65757705594392,High
892,0.0411852970505321,5.728580660910195,1527.7000911178388,383.4877907005757,Unknown,LEO,Fragment,2016,38.48364192553864,0.4179282798217321,103.30006542255948,Low,8.054489576823233,8.011478812556183,65.18545959966482,Low
893,3.042066147532333,2.003108599240785,1635.3559483198867,268.3158688947415,Composite,GEO,Rocket,1978,43.51050933293955,0.8287080143503851,186.1926489574461,Moderate,2.213056620961712,2.6222449185111167,25.378837449907543,High
894,1.094987949441461,14.209049498865348,644.970266679169,820.5776750151036,Aluminum,GEO,Rocket,2016,48.21560722443834,0.6120820147010398,101.40130231715878,Low,5.861980648526112,1.752404380240053,23.46773234754289,Low
895,4.733205519562814,11.826943588768014,1488.565178449823,725.0097609836757,Composite,LEO,Satellite,2001,15.891345557365494,0.9694210773863168,184.914855143929,Severe,7.804505098288108,1.7239151316381855,98.6746329678702,Low
896,6.77450361085328,12.744335127071691,1661.7881699553618,871.2093175746855,Steel,GEO,Fragment,1974,6.192604261491274,0.3256228890433518,80.75295046702455,Low,2.239378831131642,4.545583256359828,69.73451692768703,Low
897,8.74630789743039,6.136157520007211,845.4419697924411,170.1328879123691,Unknown,LEO,Fragment,2020,46.883031697449454,0.1615242875509498,150.827118302109,Low,4.020140838692242,3.886249174888516,81.43760514675206,Low
898,7.494679479258073,11.651634420272307,501.86499678150847,73.67228019593557,Composite,GEO,Fragment,1972,19.98828453429703,0.7505763761754345,161.74435950175842,Moderate,9.151156745207684,4.528165747405319,96.8808154259496,Low
899,9.386470101827268,7.795220532368719,365.5362211715244,119.47156550828748,Aluminum,LEO,Rocket,1986,4.676698145772685,0.0436569916031087,66.70487440699043,Low,3.560023591575109,0.6279139417584375,97.10574915182944,High
900,0.5484439210339501,3.8151688376846433,1235.687066497895,161.10223099095396,Aluminum,GEO,Rocket,1982,24.93904786975225,0.159555872922499,131.59791597557336,Moderate,6.0471993129789485,2.0215674045976755,33.310393527356055,Low
901,0.1316765558112489,2.741927276700986,1960.576614768284,533.1293524087349,Unknown,LEO,Satellite,1972,9.526226451326975,0.5069497309839989,51.96299019433959,Low,4.338448618726728,7.975211652719958,51.875697452789815,Low
902,6.616767757223764,5.8307121705087965,1681.310576039989,970.9149791557286,Steel,LEO,Satellite,1997,17.76393419438147,0.753538660927492,189.23391362056984,Moderate,8.770340238362449,7.576254825799681,92.3402059647134,High
903,2.90063057812024,2.925729560651956,984.511350082195,357.2996930751204,Unknown,GEO,Fragment,1973,16.017513897727486,0.6009699839099057,128.63931582769743,Low,4.241476130501633,3.933724185880692,2.563237258734097,Low
904,2.5424751508966734,14.975765666856962,1165.9176251389254,958.5124185332692,Unknown,LEO,Satellite,1987,49.3643433723868,0.9948925683735172,55.51489886302466,Low,3.5922760270690146,3.905244915091069,91.6186044425853,Low
905,3.3155620060610045,1.6886458632483088,703.150193741274,38.296974909680806,Composite,GEO,Rocket,2004,31.97566242554383,0.6549404051511192,152.48343715949034,Low,1.7327253756561256,8.838348262461453,85.80000123523955,Low
906,2.705262618344718,7.176010391167072,493.5185612481144,926.8795155943768,Steel,GEO,Satellite,1983,24.590134023622472,0.7249673426642138,182.8561356088188,Low,3.4924221614779194,1.8195835134164824,46.79853134188711,Low
907,5.119249698952856,7.329309313465378,1067.7460848180915,181.23449204424068,Unknown,GEO,Satellite,1985,25.68762008527898,0.9939159960804024,160.6281753761075,Severe,6.69554390130933,3.572787986490607,51.69223103518362,Low
908,4.407082987769083,5.208847000143457,1034.3028191009334,912.4837382207768,Composite,LEO,Rocket,1981,30.20443438655372,0.5924625261843273,70.06124958007614,Severe,1.7581083160814814,7.634996564127363,4.76626762137583,High
909,5.129161228252797,8.998921919897235,1139.4739150467683,56.32180737244962,Composite,GEO,Fragment,1980,43.6377258973601,0.7146183633371609,130.98316936016894,Moderate,7.053741953943503,5.746291289133259,55.57753876081704,Low
910,6.730408978889358,3.0996783381216257,1915.048254015093,948.2246255502832,Steel,LEO,Fragment,1971,7.2991143740424755,0.2983275881210143,159.96478105555363,Severe,0.1064703064560557,0.6035845309192269,12.31081895061542,Low
911,3.877433784621772,11.974773328221271,1287.01154026059,200.87818449242891,Steel,MEO,Satellite,2002,29.981652117403723,0.5367555173102498,170.0855092610903,Severe,3.6695300540264175,0.1192272367578985,26.39307906220508,Low
912,2.5205637945501462,5.654268055466936,1290.3893059202728,302.78378866715343,Composite,MEO,Rocket,1982,16.109145212358513,0.9119524070358213,52.40030199910208,Moderate,4.659348306067562,0.1923252743445946,80.40429237513462,Low
913,1.6703433627193671,9.278796257180984,430.4445731499382,490.9932498685478,Steel,MEO,Rocket,1999,28.570110441260155,0.853321954180985,92.56091896513144,Severe,0.9612033808502796,6.560167744036931,50.46743556727794,Low
914,3.501246454130929,11.018949304937433,1993.6799591182769,380.78280914735166,Composite,GEO,Satellite,1995,25.8865472659101,0.3062879152244516,182.69656306681372,Moderate,6.84097399904855,6.225273367564902,75.18854606608635,Low
915,7.420646687709259,13.446589647662256,1591.1208996224034,667.5612164662236,Steel,LEO,Fragment,2019,1.4967090109016812,0.357217890005998,88.76477919204108,Severe,1.0275690935705597,0.4460701533452865,93.1800539583737,Low
916,7.569482052013581,12.7010241103308,1778.9660193692089,974.8102864733524,Steel,GEO,Fragment,1987,29.12323133957584,0.8463736096096515,120.87981932730028,Moderate,0.8996179079054678,1.3204961636685966,17.115777126219424,Low
917,6.6723848129752605,9.516326393449834,945.7407412957892,606.4658481558603,Steel,LEO,Fragment,1982,35.46069316523371,0.2846739115403602,154.49978143533298,Moderate,3.6793309656450224,7.22586350692895,25.95102745969561,Low
918,2.3479414713156768,6.4375045253744165,1103.8305724141248,721.5132608956056,Aluminum,MEO,Rocket,1973,12.299983408547584,0.8876179682667982,197.83981057582892,Severe,7.382984048708169,3.0965887230727427,58.69860530534991,Low
919,5.88498159608843,8.044865381049496,1139.7508564920977,88.09644978067092,Steel,MEO,Rocket,2002,5.343432987752095,0.7737694427103833,113.8790562192205,Moderate,9.636749596433049,9.916862923109012,94.95899275504078,Low
920,5.711189719152711,11.762287107303235,549.3701707212894,627.8496478270984,Aluminum,MEO,Rocket,1984,10.582222811242776,0.1523564823200203,125.5511934081386,Low,7.760178332610957,3.125534067669314,77.93005998589412,Low
921,4.847819319116158,13.285637595832622,1441.080481388523,453.90439206870855,Composite,GEO,Fragment,1986,31.82064307886997,0.7197649800968098,133.79443562901992,Severe,4.660046905691079,3.3575342254434437,63.931659747259694,Low
922,5.504290073974803,2.452946994473406,1825.358102511422,885.7937796838364,Unknown,GEO,Satellite,1975,23.43963858848545,0.8343268954279119,85.12480839224095,Low,2.7259735590290197,4.195293337836783,67.91736216652463,Low
923,4.9229884199104434,6.387987674902749,494.6704726491542,388.2722785331377,Unknown,LEO,Rocket,1974,43.26523642414027,0.1443427521650759,105.30175298408052,Severe,3.014137328061679,8.27673503728364,43.262581201062,Low
924,5.658909097080341,11.865632377789009,355.3728922750961,679.4861986355141,Unknown,LEO,Rocket,2002,14.24942093094726,0.4573488049622221,115.16994328194788,Severe,2.836986261651804,5.5733564098267605,40.37254195436182,Low
925,7.1579044866650765,7.043124676315454,1528.794029972616,228.2309128862532,Composite,MEO,Satellite,2023,18.25489596941266,0.8626281636800084,52.898510783338494,Moderate,2.783227800912885,8.572600135507438,98.68335251610029,Low
926,1.105185662090363,5.651188696927974,691.7632970113677,259.4465962708436,Steel,GEO,Fragment,1985,26.402506113036427,0.1986500078721997,51.142176268795495,Moderate,0.6909598772937542,4.272644972970163,85.63872446710644,Low
927,7.498761263968747,6.758517755525775,1322.9525749111929,376.1848186791814,Aluminum,GEO,Rocket,2015,23.00084243395032,0.4490891445045303,83.6462939501482,Moderate,2.2044590806598774,6.083199433103252,76.090205933564,High
928,1.367502639774666,9.43982645500891,1452.3650083859252,304.13313115275207,Composite,LEO,Fragment,1993,27.388064494136827,0.6127702102122725,126.83351369316856,Severe,1.0792748307861,0.0471885592016671,71.97164386598031,Low
929,0.6756137041196433,14.997272017873222,779.4393744472792,253.95345150613585,Unknown,LEO,Rocket,1974,15.604417037034352,0.0972523594092954,193.35374028154845,Moderate,0.0737377651330006,5.755902364859034,56.71115154434408,Low
930,9.76103606535246,7.901894007463445,1667.260275366412,49.76373903021921,Unknown,GEO,Rocket,1972,8.333553817252447,0.2120557881779693,195.8906588928841,Low,2.8560169580556485,0.8061461547203314,32.909723245833064,Low
931,9.57034777101571,3.918922649359648,1189.9801678055903,836.7626571192839,Unknown,GEO,Satellite,2004,40.16578245211876,0.4667303767020135,147.07768201826644,Low,3.5219136738996903,1.9309445279076896,43.285343403920464,Low
932,0.6137610839562349,3.2798520539073266,1764.198934313245,64.39510073819518,Unknown,LEO,Satellite,1996,1.9647627790606856,0.3736813560344888,174.0513986660397,Severe,9.274334173419955,9.975386119918706,5.885751096365843,Low
933,4.438101880334872,1.5928964646698,1573.9283946061057,887.3767790514073,Aluminum,GEO,Satellite,1981,18.48526887458524,0.3247759910679078,185.1049075917017,Severe,9.948217000469205,6.37216040571737,8.930883503343633,Low
934,1.8705869336147496,8.8234412888565,1763.436137667417,125.55284252915344,Unknown,GEO,Satellite,2019,4.370094047540829,0.0263670017172671,175.87070437878273,Moderate,5.794375538442479,8.692684508282317,38.44620489311024,Low
935,4.858595522372837,8.62400928084368,236.29048781220936,65.35521088895275,Aluminum,MEO,Fragment,2010,36.81642131525246,0.9279349715868755,131.5560922587701,Low,9.009835114772754,0.5741946039944996,11.570520458466383,High
936,8.303470657565878,3.873274974924328,638.3112693294704,563.0484635042991,Unknown,GEO,Fragment,1994,18.27565723007995,0.8714228011229784,155.6260382866069,Moderate,6.18226034046068,3.8462268012877874,39.807578320994764,Low
937,9.506611629681474,10.73461169033594,362.0142928026895,502.4915483954643,Composite,GEO,Fragment,2024,1.502485146184851,0.3926194793422706,50.54618608752359,Moderate,4.975779085692384,8.624546840915304,21.34163842294976,Low
938,6.346184007980858,11.375498582815531,995.7494309408283,491.2854453750019,Aluminum,GEO,Satellite,1986,3.793767988665708,0.1813749471444889,147.2106699672225,Moderate,0.4268324788416888,4.10843419355921,35.00311336152356,Low
939,3.545517615446052,4.627374875349558,1801.9282189075727,574.5468770686476,Aluminum,LEO,Rocket,2018,9.929930789195684,0.0690457672448,113.87956180295512,Moderate,0.4459612297679571,2.537048233030807,37.92461726986152,Low
940,6.037222400789537,5.817396696416312,1041.5724720803646,287.1279004585438,Composite,MEO,Fragment,1989,39.34577660681256,0.1231878803866907,146.70683226867595,Low,0.3079744930794093,4.8103882296321485,79.43178891783394,Low
941,3.126893048023419,14.866603412861592,1729.4834802447094,662.9829785022682,Unknown,LEO,Satellite,1997,39.9594202541176,0.6020225092836933,154.16116779039004,Moderate,1.5008031888936202,4.709923659198198,68.56308882250283,High
942,9.099138171912283,6.239702549910279,788.9208284347721,502.4519794852125,Unknown,MEO,Satellite,2019,49.83062776420157,0.7339171947747871,64.68437953921361,Low,0.7690201044243494,9.90686884225567,81.49033388721118,Low
943,8.705300626427311,11.651223404585425,811.2261310494544,334.80999261062954,Steel,MEO,Satellite,2004,12.046164190845056,0.1564219788610488,181.1812185427636,Low,1.946786434582468,3.545689034740253,36.48868260812107,Low
944,5.586735185293813,7.33815597281916,1812.0111145883795,826.51801691403,Steel,GEO,Fragment,2019,3.021852651180279,0.1127904675893948,76.35976961661862,Severe,5.192098513893245,9.573512646101795,82.58344154380445,Low
945,3.254741164649801,12.106827590053664,966.4708637210628,727.7483242170774,Aluminum,MEO,Rocket,1984,14.156541384689223,0.6910788734956342,51.56904968573042,Moderate,5.032008640063159,9.12041491400494,94.96531814990024,High
946,2.9409628590739536,11.76632534295707,1621.5778780303997,393.6709809104276,Steel,MEO,Fragment,2002,8.940999874224298,0.5170223377479708,114.45606088253923,Severe,3.441827900411312,4.495661232001636,27.7437092796326,High
947,0.343845767103544,10.3485843527795,625.9583861874224,847.6330234503499,Composite,GEO,Satellite,1972,35.519399945769905,0.3718367114090746,63.44987743118139,Severe,6.659750700618399,9.449866134626486,71.8697234435439,High
948,8.160050301742698,12.96689684813811,1907.841493419744,920.2662242867632,Composite,GEO,Satellite,1976,48.4620193886734,0.7249790621349843,193.3965941947741,Severe,3.9192356038352383,7.289058386889617,5.756348904325693,Low
949,4.50932829825969,14.149058928287593,1234.240843755028,536.912580457654,Composite,MEO,Satellite,1979,13.651251340416549,0.4556770613911877,92.57182331592853,Low,2.202402109137319,8.85022616959832,52.104631859053896,Low
950,3.2580779547186416,9.119766486329176,1566.7824234411237,215.03095491190507,Aluminum,LEO,Fragment,2010,16.431654139058445,0.4651216325845126,83.53993930075085,Moderate,6.921530938415864,8.917819663661366,15.633992537876464,High
951,4.7163924464275615,4.32456470111844,361.1282596307939,915.8005773313322,Composite,MEO,Rocket,1995,17.55580859251807,0.0157412592484793,89.29845749282745,Severe,9.80204047500108,0.8555234660236666,83.29596968630452,Low
952,8.189192524641973,6.58080546301705,1086.7956064949517,189.5606721335077,Aluminum,LEO,Fragment,2010,42.84768790503421,0.3160092351099507,92.50341810690944,Low,8.107051694364992,8.96835153871279,41.42870994398298,Low
953,1.2548959349981366,11.616279989186106,1821.8692959212417,48.51838409462742,Aluminum,LEO,Satellite,2009,28.900942036795666,0.0050346360937818,59.386009899457605,Severe,4.140516018016156,4.896316523427585,60.43080022257036,Low
954,8.577983322535855,10.112368791734172,1778.669532277948,327.5542601722436,Composite,MEO,Satellite,1975,48.69881980518527,0.9238473129350788,131.0009878089187,Low,3.75668273735826,6.370719527202283,58.21868047482622,Low
955,8.976113262732456,3.489176739913482,284.2651230216096,726.9936478265937,Composite,LEO,Satellite,2002,31.358108723928463,0.2939390909515016,52.70078113190528,Low,0.3864871441225725,3.005874322237151,10.428128756525146,Low
956,9.467612071188542,1.717353576049946,746.6572444321041,923.281758944914,Aluminum,MEO,Fragment,1985,35.294110195410966,0.1805200908839388,162.0155454909976,Low,6.5707265111881705,6.455546485042392,10.014295055617753,High
957,3.9809050443020513,10.561462309588908,997.976011662344,637.3219182497585,Composite,LEO,Fragment,1993,4.458360210924295,0.090897297258935,165.15954367483891,Low,2.226239586847132,0.2717574551408178,57.15270272494303,Low
958,2.1792326363363417,4.515106336410835,510.0766658404188,951.8433631119634,Steel,LEO,Fragment,1999,47.584017812212,0.0466360000303905,109.95468359847064,Moderate,6.83518018277359,3.712430433888061,31.498097987517937,High
959,3.742671776482318,7.995383412206748,1513.9969597819468,92.46160219196902,Aluminum,MEO,Satellite,1979,31.40282453725665,0.886009113125504,195.62284856009336,Low,7.601693880835066,6.286259869545909,11.141115954882151,Low
960,3.3357918413517185,11.45445481517632,532.1215920776808,60.84765421506125,Unknown,GEO,Fragment,1980,26.00903300348006,0.1685128439561743,167.2690295808861,Severe,8.797960650736737,1.9695334836611853,31.000261048320887,High
961,1.769777585903572,8.877334929188663,823.9514498657951,604.2315315485897,Aluminum,GEO,Rocket,2013,19.370189203476425,0.617484855008276,68.4598282329118,Moderate,5.482500084894442,6.726544153299217,19.06495458066646,Low
962,6.076594034313865,2.166236163565149,1393.9051463440728,966.1197108605056,Composite,MEO,Rocket,1991,3.852500621123833,0.6512181091639717,196.97723828612848,Severe,8.299776056301514,8.288989113640632,3.966168055735397,High
963,4.771475363481202,3.598123314969776,1067.760820144064,502.7710368238285,Composite,MEO,Rocket,1972,6.667350258518479,0.3175444462654337,176.76832103556598,Moderate,7.231853037014804,0.3743353969855307,37.98347154218068,Low
964,8.658352913316797,4.070594576432868,1529.4278695428088,51.6100744167112,Aluminum,GEO,Fragment,2007,0.5847598463070147,0.8332461639621095,155.59858951898863,Severe,3.529811712800992,6.039893106972732,68.07429149472479,Low
965,0.3307747090157619,4.610099551027829,1930.1742222011476,221.2965342118484,Aluminum,GEO,Satellite,2009,49.93462423334254,0.2140302580608345,148.0173976183036,Severe,1.0642884140941211,5.806688120728623,11.324449921613722,Low
966,6.442240596275712,8.915647487307059,409.78403788735545,244.86842712512907,Unknown,LEO,Satellite,1992,39.31448112121212,0.0714579648620833,140.7125074190182,Low,2.4216994653425883,7.8210577605257905,58.51362521615533,Low
